Time,NoBlobs,Evolution_time,Circulation
0.02,7010,1.6485555680001198,0.9999999960571384
0.04,7000,1.6836777270000312,0.9999999928770289
0.06,6996,1.6550109420004446,0.9999999895466063
0.08,6992,1.664144454000052,0.9999999906695984
0.1,6992,1.6482792660008272,0.9999999903989638
0.12,6992,1.655867768000462,0.999999990191659
0.14,6992,1.665349376999984,0.9999999898680734
0.16,6993,1.702828825999859,0.9999999870011038
0.18,7036,1.6971532260004096,0.999999987597909
0.2,7057,1.6588118749996283,0.9999999892621521
0.22,7081,1.7643695970000408,0.9999999885030365
0.24,7106,1.7352713769996626,0.9999999870926461
0.26,7126,1.7514438729995163,0.9999999860466943
0.28,7144,1.7457798340001318,0.9999999862807636
0.3,7166,1.8799253140005021,0.999999987145188
0.32,7198,1.8048871319997488,0.9999999870889249
0.34,7224,1.7879940349994285,0.9999999871684668
0.36,7248,1.839935985000011,0.9999999876462369
0.38,7274,1.9595069759998296,0.9999999879154315
0.4,7292,1.872965841000223,0.9999999887794822
0.42,7326,1.7765569880002658,0.9999999874186722
0.44,7361,1.9943673809993925,0.9999999897182883
0.46,7385,1.9490085050001653,0.9999999891640543
0.48,7096,1.8866445150006257,0.9999999873573531
0.5,7127,1.764271570999881,0.9999999853201162
0.52,7168,1.7416610469999796,0.9999999860240498
0.54,7208,1.7825584960000924,0.9999999866598057
0.56,7249,1.7988972619996275,0.9999999855792827
0.58,7299,1.820778161999442,0.9999999849681086
0.6,7349,2.1171182750003936,0.9999999853867287
0.62,7398,2.1071089899996878,0.9999999871211458
0.64,7458,2.0409876019994044,0.9999999894220493
0.66,7512,2.001541064999401,0.9999999911280245
0.68,7568,1.9313398049998796,0.9999999899772669
0.7000000000000001,7618,1.965779264000048,1.0000000068647152
0.72,7705,1.9860719890002656,1.000000007207387
0.74,7750,2.089344029000131,1.0000000054320264
0.76,7808,2.290419046000352,1.0000000045133501
0.78,7857,2.1360399180002787,1.0000000045753077
0.8,7933,2.1834017130004213,1.0000000059160903
0.8200000000000001,7979,2.488963664000039,1.0000000064447492
0.84,8026,2.4072543519996543,1.0000000091390893
0.86,8082,2.349224356999912,1.0000000085369947
0.88,8140,2.28462834200036,1.000000008468527
0.9,8221,2.3467474760000187,1.0000000081548333
0.92,8255,2.3873230819999662,1.0000000100496331
0.9400000000000001,8313,2.3396218859998044,1.000000011201229
0.96,8378,2.3558448869998756,1.000000010217908
0.98,8430,2.399073717000647,1.0000000114460326
1.0,8485,2.446022965999873,1.0000000091875894
1.02,8523,2.509074702000362,1.000000008639391
1.04,8578,2.548916400000053,1.0000000109144926
1.06,8659,2.4733833049995155,1.0000000115235035
1.08,8723,2.5628586189995985,1.000000010848653
1.1,8777,2.5904751610005405,1.0000000137949367
1.12,8825,2.6632966719998876,1.0000000136764011
1.1400000000000001,8875,2.6119489370003066,1.0000000141882266
1.16,8926,2.826599525000347,1.0000000145937689
1.18,8977,2.7100758309998128,1.00000001373824
1.2,9031,2.816727905999869,1.0000000134626432
1.22,9089,2.85507059199972,1.0000000141592005
1.24,9133,2.817684010999983,1.0000000134058216
1.26,9183,2.992910441999811,1.0000000135298142
1.28,9236,2.9430588320001334,1.0000000140652439
1.3,9286,3.143689626000196,1.0000000146647539
1.32,9334,3.138580391000687,1.000000014991943
1.34,9387,3.2258557579998524,1.0000000144254326
1.36,9430,3.11146887599989,1.0000000152611537
1.3800000000000001,9478,3.1000076399996033,1.0000000151161523
1.4000000000000001,9538,3.165595331000077,1.0000000141594148
1.42,9587,3.1193722269999853,1.0000000144188297
1.44,9617,3.2131838279992735,1.0000000120101087
1.46,9675,3.2910552490002374,1.0000000115981036
1.48,9732,3.2771733839999797,1.0000000119796062
1.5,9770,3.502934166999694,1.0000000130838003
1.52,9831,3.3441011880004226,1.0000000130564346
1.54,9867,3.4805024400002367,1.0000000137270582
1.56,9921,3.4906683350000094,1.0000000141624845
1.58,9953,3.4626122469999245,1.000000015733708
1.6,10002,3.5034415499994793,1.0000000173335393
1.62,10062,3.505762190000496,1.0000000183418059
1.6400000000000001,10105,3.6872614779995274,1.0000000179457655
1.6600000000000001,10142,3.6431099760002326,1.0000000173734493
1.68,10174,3.5679202620003707,1.0000000171134733
1.7,10220,3.63299653499962,1.000000020034082
1.72,10267,3.6550217080002767,1.0000000208196882
1.74,10292,3.6879611250005837,1.000000020080849
1.76,10336,3.7937701460004973,1.000000021421203
1.78,10390,3.804097226999147,1.0000000218928955
1.8,10440,3.785381656000027,1.0000000228677597
1.82,10480,3.8389957219997086,1.0000000221253447
1.84,10519,3.9606363229995623,0.9999904702273487
1.86,10561,3.923815275000379,0.9999904701046243
1.8800000000000001,10606,3.9663462109992906,0.9999904697925215
1.9000000000000001,10645,3.8765103229998203,0.9999904685790615
1.92,10687,3.9690043890004745,0.9999904681041152
1.94,10725,4.018796757000018,0.999990467762913
1.96,10757,4.021718576999774,0.9999904666353294
1.98,10804,4.1754645649998565,0.9999904659035989
2.0,10846,4.204132494000078,0.9999904670995818
2.02,10898,4.251519026000096,0.9999904656469855
2.04,10945,4.133140045999426,0.999990465899477
2.06,10984,4.2445405270000265,0.9999904664996719
2.08,11029,4.264053359999707,0.9999904680652242
2.1,11062,4.214506566000637,0.9999904672127329
2.12,11104,4.309687280000617,0.9999904662000818
2.14,11127,4.349036937999699,0.9999904649096761
2.16,11174,4.314177183000538,0.9999904641829886
2.18,11223,4.43246109500069,0.999990463969071
2.2,11276,4.3380685550000635,0.9999904626694778
2.22,11299,4.722331545999623,0.999990463309173
2.24,11339,4.753669517000162,0.9999904639321313
2.2600000000000002,11379,4.593774265999855,0.999990464013753
2.2800000000000002,11420,4.614412294000431,0.9999904629346367
2.3000000000000003,11448,4.668241055999715,0.9999904621875522
2.32,11485,4.626534334000098,0.9999904646423275
2.34,11513,4.698154269999577,0.9999904659956796
2.36,11546,4.79862280999987,0.9999904646213703
2.38,11573,4.773119274000237,0.9999904653034826
2.4,11609,4.695694484999876,0.9999904653860103
2.42,11660,4.761566577000849,0.9999904648340678
2.44,11692,4.910771181999735,0.9999904652263056
2.46,11741,4.83520869899985,0.9999904669361283
2.48,11792,4.90505676399971,0.9999904673211275
2.5,11843,4.987547122999786,0.9999904673655526
2.52,11895,4.940451484000732,0.9999904675595144
2.54,11915,5.023268142999768,0.9999904690099135
2.56,11968,5.069238209000105,0.9999904674877043
2.58,12012,5.0635088790004374,0.999990466965813
2.6,12052,5.20369778300028,0.9999904660939566
2.62,12084,5.183210612000039,0.999990466839587
2.64,12114,5.35857423699963,0.9999904673876856
2.66,12153,5.335124278999501,0.9999904678265279
2.68,12214,5.278011270000206,0.999990467644673
2.7,12251,5.278710775000036,0.9999904678769544
2.72,12305,5.490443443000004,0.9999904658082337
2.74,12344,5.453926186999524,0.9999904667537124
2.7600000000000002,12395,5.516249176999736,0.999990464762126
2.7800000000000002,12435,5.799653388000479,0.9999904644952397
2.8000000000000003,12471,5.563673300999653,0.9999904651872216
2.82,12503,5.319253091999599,0.9999904655116819
2.84,12542,5.5670611429995915,0.9999904653223861
2.86,12563,5.557696840000062,0.9999904667167642
2.88,12593,5.532303531999787,0.99999046623431
2.9,12627,5.443157821999193,0.9999904652405325
2.92,12662,5.703739198999756,0.9999904648377731
2.94,12686,5.475104748999911,0.9999904644059434
2.96,12737,5.608905549000156,0.9999904647956884
2.98,12774,5.558007589999761,0.9999904663771563
3.0,12809,5.670410940000693,0.999990465906409
3.02,12834,5.742484291999972,0.9999904662335929
3.04,12866,5.70266727499984,0.9999904652098811
3.06,12888,5.898338428999523,0.9999904660769273
3.08,12921,5.842372783000428,0.9999904658103694
3.1,12956,5.97314657700008,0.9999904648576302
3.12,12996,5.926038792000327,0.9999904638237721
3.14,13027,5.980700045999583,0.9999904608972187
3.16,13072,5.9236978810004075,0.9999904612182249
3.18,13120,5.9507837299997846,0.9999904617576351
3.2,13158,6.063328635000289,0.999990462084599
3.22,13194,5.964014698000028,0.9999904616946058
3.24,13221,6.205591601999913,0.9999904609689239
3.2600000000000002,13264,6.124615359999552,0.9999904615040803
3.2800000000000002,13295,6.158359621999807,0.9999904610113041
3.3000000000000003,13341,6.248533930999656,0.999990460649368
3.3200000000000003,13382,6.205244777999724,0.9999904609340524
3.34,13417,6.224665301000641,0.9999904612334577
3.36,13446,6.245132199999716,0.9999904602966283
3.38,13491,6.244671653000296,0.999990461088629
3.4,13521,6.379811118000362,0.9999904603581284
3.42,13573,6.306847708000532,0.9999904594971591
3.44,13611,6.560655804999442,0.9999904579743394
3.46,13642,6.543462804000228,0.9999904575357439
3.48,13677,6.420521777999966,0.9999904574790229
3.5,13709,6.638500015999853,0.9999904572745913
3.52,13739,6.44692618299996,0.9999904586934414
3.54,13780,6.738903763000053,0.9999904576281412
3.56,13814,6.522317855000438,0.9999904567401384
3.58,13839,6.747694013,0.9999904551653
3.6,13876,7.149546734000069,0.9999904532725856
3.62,13919,7.826557985000363,0.9999904542035366
3.64,13961,6.967401563999374,0.9999904554211765
3.66,13991,6.864839779000249,0.9999904579937797
3.68,14025,6.929859349000253,0.9999904579255412
3.7,14063,7.03370169199934,0.999990457586299
3.72,14091,6.885781883000163,0.9999904573833605
3.74,14128,7.135597075000078,0.9999904574497466
3.7600000000000002,14159,7.051522089000173,0.9999904572375433
3.7800000000000002,14184,7.136370322999937,0.9999904577847265
3.8000000000000003,14207,7.19784143600009,0.9999904582579937
3.8200000000000003,14245,7.245351243999721,0.9999904585758149
3.84,14299,7.094806783000422,0.9999904582102441
3.86,14323,7.204973435999818,0.999990458533767
3.88,14362,7.283267076000811,0.9999904570640278
3.9,14385,7.329714634999618,0.9999904571758289
3.92,14416,7.35867514399979,0.9999904562292379
3.94,14435,7.364466648000416,0.9999904557182395
3.96,14464,7.426410083000519,0.9999904554968712
3.98,14500,7.4843763150001905,0.999990453292094
4.0,14534,7.43780248999974,0.9999904543175079
4.0200000000000005,14573,7.657926322999629,0.999990454808715
4.04,14595,7.874027290999948,0.9999904534911762
4.0600000000000005,14626,7.40784412299945,0.9999904535014731
4.08,14649,7.67229805199986,0.9999904557522821
4.1,14693,7.718077791999349,0.9999904542160529
4.12,14730,7.69953405599972,0.999990453662907
4.14,14783,7.634005067000544,0.9999904532370683
4.16,14817,7.73570594299963,0.9999904524060986
4.18,14830,7.606371139999283,0.9999904536201786
4.2,14860,7.709915043000365,0.9999904535649977
4.22,14884,7.924291465999886,0.9999904533232985
4.24,14899,8.065409679999902,0.9999904523483839
4.26,14924,8.091373239999484,0.9999904539986373
4.28,14948,8.179553909999413,0.9999904529202487
4.3,14980,8.235742864999338,0.999990452727529
4.32,15011,8.823814565999783,0.999990452503053
4.34,15039,8.16663323299963,0.9999904524977992
4.36,15058,7.155297215000246,0.9999904525249844
4.38,15085,7.008152998000696,0.9999904514416416
4.4,15129,6.931414604000565,0.9999904523704229
4.42,15167,7.123311999999714,0.9999904520799243
4.44,15202,7.32155630699981,0.9999904523155451
4.46,15238,7.607190704000459,0.9999904517515494
4.48,15261,7.1346319750000475,0.9999904525128651
4.5,15294,6.9249278300003425,0.9999904514017214
4.5200000000000005,15321,7.0115379380004015,0.9999904518047525
4.54,15363,7.369188310000027,0.9999904508741552
4.5600000000000005,15409,7.148101114000383,0.9999904489075577
4.58,15444,6.928112355999474,0.9999904498894592
4.6000000000000005,15471,7.086975619999976,0.9999904479406606
4.62,15509,7.36769029900006,0.9999904478576496
4.64,15539,7.534852912000133,0.9999904481353439
4.66,15567,7.617510637999658,0.9999904489044179
4.68,15588,7.484736499000064,0.9999904486105088
4.7,15624,7.659822878999876,0.9999904467620409
4.72,15650,7.869430173999717,0.9999904478722873
4.74,15669,7.832782105999286,0.9999904483073304
4.76,15695,7.771534036000048,0.999990448784078
4.78,15723,7.8360123689999455,0.9999904488758338
4.8,15770,7.773541931000182,0.9999904482939102
4.82,15808,7.742853837999974,0.9999904471721931
4.84,15839,7.813219753999874,0.9999904473371074
4.86,15870,7.7365415599997505,0.9999904457862768
4.88,15904,7.69341995799914,0.9999904458504795
4.9,15930,8.204084070000135,0.9999904462922105
4.92,15965,7.903423965000002,0.999990445959573
4.94,15991,7.8406220690003465,0.9999904442923055
4.96,16022,7.755303914999786,0.9999904434757354
4.98,16060,8.115900464999868,0.9999904434869726
5.0,16087,7.1623934280005415,0.9999904428182957
5.0200000000000005,16114,6.347236052999506,0.9999904441944951
5.04,16153,6.355661396000869,0.999990443640194
5.0600000000000005,16174,6.527689356999872,0.9999904430176907
5.08,16193,6.415815050999299,0.9999904435012299
5.1000000000000005,16222,6.45708093400026,0.9999904440304118
5.12,16236,6.408297710000625,0.9999904436424855
5.14,16267,6.461844657999791,0.9999904447534068
5.16,16286,6.919334629999867,0.9999904434576972
5.18,16300,7.287981239000146,0.9999904412928762
5.2,16333,6.497975009999209,0.9999904419108008
5.22,16361,6.619320715999493,0.9999904414926017
5.24,16384,6.64456780799992,0.9999904418006628
5.26,16424,6.923927706000541,0.9999904409162765
5.28,16459,6.639145206999274,0.9999904397998822
5.3,16482,6.749795824000103,0.9999904396106952
5.32,16520,6.735623487999874,0.9999904400173912
5.34,16554,6.704982313999608,0.9999904405191175
5.36,16586,6.750618253000539,0.9999904394295986
5.38,16617,6.735920123000142,0.9999904394195656
5.4,16636,6.8117965729998105,0.9999904391276591
5.42,16667,6.989008149000256,0.9999904382633211
5.44,16695,6.961049276000267,0.9999904392284792
5.46,16736,6.855950992000544,0.9999904380315856
5.48,16765,6.918768286999693,0.9999904378420881
5.5,16780,6.891546849000406,0.9999904371884758
5.5200000000000005,16797,6.9061551439999675,0.9999904385426253
5.54,16823,7.066185816000143,0.9999904393207639
5.5600000000000005,16854,6.980631214999448,0.999990438671362
5.58,16888,7.081984712000121,0.9999904391828035
5.6000000000000005,16910,7.004310618999625,0.9999904376621092
5.62,16952,7.062105159000566,0.9999904385257974
5.64,16981,6.99887367700012,0.9999904392746927
5.66,17011,7.2479923049995705,0.9999904382399383
5.68,17051,7.084837770000377,0.999990438542417
5.7,17078,7.179555139999138,0.99999043756586
5.72,17096,7.237463614999797,0.9999904371580068
5.74,17129,7.180446015999223,0.999990435706389
5.76,17147,7.2913399629997,0.9999904351487326
5.78,17181,7.23552413499965,0.9999904356405949
5.8,17216,8.05753567300053,0.9999904349470393
5.82,17256,7.5031536220003545,0.9999904365288996
5.84,17280,7.352011691000371,0.9999904377701299
5.86,17320,7.3516440040002635,0.9999904374287988
5.88,17352,7.408376958999725,0.9999904373258547
5.9,17379,7.389439022000261,0.9999904379607631
5.92,17403,7.407051375999799,0.9999904384566078
5.94,17420,7.502074849000564,0.9999904401880886
5.96,17450,7.4621632779999345,0.9999904404839814
5.98,17481,7.496986924999874,0.9999904413153216
6.0,17497,7.528205849000187,0.9999904410882431
6.0200000000000005,17516,7.524845254999491,0.9999904402052754
6.04,17541,7.589387388999967,0.9999904407923577
6.0600000000000005,17577,7.582946690000426,0.9999904399023383
6.08,17606,7.606557649999559,0.999990440113615
6.1000000000000005,17646,7.729227426998477,0.999990440705611
6.12,17671,7.763624150000396,0.9999904406781309
6.140000000000001,17691,7.716099558998394,0.999990441293376
6.16,17718,7.752079820998915,0.9999904424082491
6.18,17739,7.79188881600021,0.9999904424790275
6.2,17761,7.795272342000317,0.9999904433211371
6.22,17799,7.764376738999999,0.9999904428905664
6.24,17828,7.746743989000606,0.9999904416220393
6.26,17861,7.8267517240001325,0.9999904416319946
6.28,17895,7.902827089999846,0.9999904413693811
6.3,17940,7.983189237000261,0.999990441519303
6.32,17987,7.962128838998979,0.9999904411820599
6.34,18018,7.997587474999818,0.9999904410900076
6.36,18047,7.960678186000223,0.9999904399287664
6.38,18085,8.036099558001297,0.9999904393582412
6.4,18128,8.047922765001204,0.9999904411164589
6.42,18156,8.139578925000023,0.9999904414708415
6.44,18171,8.14505346199985,0.9999904418685587
6.46,18187,8.598414727001,0.999990440316474
6.48,18204,8.263275717999932,0.9999904393678927
6.5,18225,8.399212047999754,0.9999904385448339
6.5200000000000005,18245,8.230970381999214,0.9999904382008522
6.54,18270,8.248071087000426,0.999990438901698
6.5600000000000005,18304,8.258746030000111,0.9999904397587727
6.58,18340,8.438882432001265,0.999990440370172
6.6000000000000005,18362,8.602516544000537,0.9999904394792168
6.62,18392,8.380040076999649,0.999990438313696
6.640000000000001,18429,8.368480904000535,0.9999904390982077
6.66,18469,8.331211606999204,0.9999904411467543
6.68,18493,8.43410022900025,0.9999904408187285
6.7,18511,8.565175362000446,0.999990442605876
6.72,18540,8.45212587900096,0.9999904412201963
6.74,18574,8.452588395999555,0.9999904410842859
6.76,18622,8.510385317000328,0.9999904407340718
6.78,18643,8.574722774999827,0.9999904404363124
6.8,18659,8.674444842999947,0.999990440318231
6.82,18668,8.799597556999288,0.9999904388419318
6.84,18695,8.572832031000871,0.9999904384001257
6.86,18723,8.721149222001259,0.9999904384056606
6.88,18736,8.691108876000726,0.9999904383459406
6.9,18753,8.790741459000856,0.9999904385298148
6.92,18772,8.669003617000271,0.999990439003067
6.94,18816,8.764808636000453,0.9999904386160561
6.96,18840,8.853756563999923,0.9999904403786062
6.98,18868,8.745331464000628,0.9999904414090162
7.0,18912,8.7142278980009,0.9999904403583937
7.0200000000000005,18939,8.760482800998943,0.9999904414126225
7.04,18961,8.80950465999922,0.9999904410782455
7.0600000000000005,18988,8.889331269998365,0.9999904418892955
7.08,19016,8.869337894000637,0.9999904422578928
7.1000000000000005,19057,8.991422598999634,0.9999904410767282
7.12,19081,9.07419747899985,0.9999904405140746
7.140000000000001,19096,8.945068807001007,0.9999904403135366
7.16,19117,8.984946995000428,0.9999904397393505
7.18,19132,8.945041283999672,0.9999904395652587
7.2,19155,9.021736700000474,0.9999904406198208
7.22,19181,9.191243420000319,0.9999904409355751
7.24,19217,8.99890148600025,0.999990440991396
7.26,19235,8.973211094998987,0.9999904409025886
7.28,19267,9.114318407999235,0.9999904415067793
7.3,19294,9.0476612450002,0.9999904413772839
7.32,19316,9.231683215000885,0.9999904419997843
7.34,19339,9.329610685999796,0.9999904414562173
7.36,19367,9.154386725000222,0.9999904410581318
7.38,19393,9.314234253000905,0.9999904414860904
7.4,19414,9.26510655400125,0.9999904416264257
7.42,19447,9.382609452000906,0.9999904410565296
7.44,19484,9.35057115699965,0.9999904415316031
7.46,19513,9.828947775000415,0.9999904416687995
