Time,NoBlobs,Evolution_time,Circulation
0.02,3177,0.5253571770008421,1.0000000002071998
0.04,3175,0.08880926099845965,0.9999999991399406
0.06,3175,0.08419916900129465,1.0000000004670853
0.08,3175,0.08148697300021013,1.0000000018875992
0.1,3169,0.08114707300046575,1.000000004804002
0.12,3169,0.08456296700023813,1.000000004113449
0.14,3169,0.08115117300076236,1.0000000060677727
0.16,3165,0.08468156799972348,1.000000004098854
0.18,3183,0.08389786899897445,1.0000000039295183
0.2,3196,0.08292526999866823,1.0000000030731657
0.22,3205,0.09834374599995499,1.0000000033820449
0.24,3221,0.11091612599921064,1.0000000035275534
0.26,3230,0.12122401099986746,1.0000000046707538
0.28,3245,0.11413332099982654,1.0000000061952934
0.3,3262,0.11281332299950009,1.0000000068678627
0.32,3286,0.1149587200015958,1.0000000049806637
0.34,3311,0.11467841999910888,1.000000004399664
0.36,3342,0.11707721700076945,1.0000000034725398
0.38,3361,0.12260710800001107,1.0000000015947927
0.4,3381,0.11995861299874377,1.0000000007823853
0.42,3407,0.0991770450000331,1.0000000035752281
0.44,3434,0.09509915199851093,1.0000000028135543
0.46,3459,0.1001746429992636,1.0000000026099671
0.48,3485,0.09831564600062848,1.0000000005696863
0.5,3509,0.10451953700066952,1.0000000033821066
0.52,3547,0.10366673799944692,1.0000000019087538
0.54,3585,0.10050934200080519,1.000000000551216
0.56,3613,0.10499443499975314,1.000000001085814
0.58,3632,0.10371163800118666,0.9999999988584776
0.6,3668,0.11078772699875117,1.0000000008688001
0.62,3693,0.10895692999838502,1.0000000007766685
0.64,3730,0.13081609600158117,1.0000000030137879
0.66,3753,0.13670088599974406,1.000000004291032
0.68,3779,0.12254170900087047,1.000000003683153
0.7000000000000001,3813,0.12694040099995618,1.0000000020585982
0.72,3838,0.12474550499973702,1.000000002208504
0.74,3870,0.12512300399976084,1.0000000035885217
0.76,3911,0.14033487999950012,1.0000000062191818
0.78,3933,0.14104977900024096,1.000000006494663
0.8,3966,0.1456019719989854,1.0000000065192465
0.8200000000000001,3999,0.12659430200073984,1.0000000082275733
0.84,4027,0.1322486930002924,1.0000000082345575
0.86,4053,0.12566730400067172,1.0000000102017594
0.88,4074,0.13022199599981832,1.0000000087549397
0.9,4090,0.12539830400055507,1.0000000085600425
0.92,4122,0.12642241499997908,1.0000000112456258
0.9400000000000001,4156,0.13356716799899004,1.000000009717076
0.96,4200,0.13383299500128487,1.0000000075055488
0.98,4226,0.1341322799999034,1.000000007150581
1.0,4257,0.13340246900042985,1.0000000074924824
1.02,4287,0.13507609499902173,1.0000000068684467
1.04,4311,0.13455298600092647,1.0000000063508743
1.06,4332,0.13397677700049826,1.0000000040467538
1.08,4364,0.13453028600088146,1.0000000023555295
1.1,4383,0.1367839209997328,1.0000000023230902
1.12,4406,0.13652941700092924,1.0000000023125706
1.1400000000000001,4436,0.13865435000116122,1.0000000044695336
1.16,4462,0.15881076299956476,1.0000000049809907
1.18,4480,0.16005618199960736,1.0000000030821297
1.2,4524,0.15617402200041397,1.0000000027648672
1.22,4557,0.17360739200012176,1.0000000056600058
1.24,4577,0.17607503100043687,1.0000000081125977
1.26,4602,0.17981138799950713,1.000000009637981
1.28,4619,0.17221947100006219,1.0000000092744705
1.3,4640,0.16129490200000873,1.0000000077822646
1.32,4670,0.16131590099939785,1.0000000062625687
1.34,4690,0.1687089160004689,1.0000000084822263
1.36,4710,0.1723147720003908,1.0000000091457553
1.3800000000000001,4737,0.17511651600034384,1.0000000087590033
1.4000000000000001,4765,0.16762930000004417,1.0000000085763587
1.42,4797,0.20610629600014363,1.0000000073204616
1.44,4841,0.385652779999873,1.0000000073185833
1.46,4864,0.4295077599999786,1.0000000077288922
1.48,4889,0.2050102789999073,1.000000006999441
1.5,4905,0.18065780100005213,1.0000000077327709
1.52,4927,0.1679916039993259,1.0000000061316163
1.54,4950,0.16577407099975972,1.0000000058000122
1.56,4977,0.16750529700038896,1.0000000075778808
1.58,5003,0.17400379799983057,1.0000000076230213
1.6,5025,0.17527291800070088,1.000000008232043
1.62,5059,0.1816702170017379,1.0000000090016483
1.6400000000000001,5075,0.19066085600024962,1.0000000104334286
1.6600000000000001,5089,0.19189317500058678,1.0000000124768966
1.68,5101,0.18839022099928115,1.0000000137721456
1.7,5116,0.1930204929994943,1.0000000138538776
1.72,5129,0.19904558700000052,1.000000015554895
1.74,5162,0.19955689400012488,1.000000016879354
1.76,5190,0.18870342599984724,1.0000000154054645
1.78,5206,0.19119116500041855,1.0000000125347606
1.8,5223,0.19791116899978078,1.0000000110486609
1.82,5242,0.19408080900029745,1.0000000096727768
1.84,5269,0.1922284899992519,1.0000000106127804
1.86,5289,0.19524382800045714,1.0000000093775916
1.8800000000000001,5307,0.1942986039994139,1.0000000084526812
1.9000000000000001,5328,0.1962805559996923,1.0000000060526677
1.92,5352,0.1972882820009545,1.0000000079031985
1.94,5366,0.197799796000254,1.000000009659195
1.96,5386,0.19636605699997745,1.0000000085688439
1.98,5399,0.21856684099839185,1.0000000082481713
2.0,5410,0.22383027900104935,1.0000000069400867
2.02,5422,0.37771252099992125,1.0000000074788762
2.04,5448,0.22211413500008348,1.0000000097561055
2.06,5478,0.20168009699955292,1.000000009654172
2.08,5500,0.20456957399983366,1.000000009714447
2.1,5516,0.20066647099883994,1.0000000101987836
2.12,5530,0.20711044000017864,1.000000008256376
2.14,5550,0.20534029400005238,1.000000007911192
2.16,5562,0.22420528900147474,1.0000000064016856
2.18,5586,0.23091926499910187,1.00000000666796
2.2,5607,0.22572222799863084,1.0000000073321313
