-2.000000000000000000e+00 -2.000000000000000000e+00 3.978869516756070729e-02 -3.978877262760029815e-02 6.284298396085858421e-53
-1.959595959595959558e+00 -2.000000000000000000e+00 4.060062630273738454e-02 -3.978049012016472014e-02 2.425634344028192322e-51
-1.919191919191919116e+00 -2.000000000000000000e+00 4.142877203319775270e-02 -3.975496168254433887e-02 8.753766375592941748e-50
-1.878787878787878896e+00 -2.000000000000000000e+00 4.227306752199361944e-02 -3.971114369306836395e-02 2.930946570597687049e-48
-1.838383838383838453e+00 -2.000000000000000000e+00 4.313339961042975818e-02 -3.964795335188746328e-02 9.018123628732444648e-47
-1.797979797979798011e+00 -2.000000000000000000e+00 4.400960220264882317e-02 -3.956426941280151433e-02 2.527808303336062365e-45
-1.757575757575757569e+00 -2.000000000000000000e+00 4.490145142286073449e-02 -3.945893327474175871e-02 6.413287178540910683e-44
-1.717171717171717127e+00 -2.000000000000000000e+00 4.580866055859790509e-02 -3.933075047656156564e-02 1.466819984475133718e-42
-1.676767676767676685e+00 -2.000000000000000000e+00 4.673087480858585663e-02 -3.917849264098267892e-02 3.018425434917334337e-41
-1.636363636363636243e+00 -2.000000000000000000e+00 4.766766585975228815e-02 -3.900089991538100570e-02 5.585819853628519907e-40
-1.595959595959596022e+00 -2.000000000000000000e+00 4.861852632450043565e-02 -3.879668395842780088e-02 9.300245172768464517e-39
-1.555555555555555580e+00 -2.000000000000000000e+00 4.958286407678563767e-02 -3.856453152231402448e-02 1.394440810974781772e-37
-1.515151515151515138e+00 -2.000000000000000000e+00 5.055999653361251123e-02 -3.830310868018969861e-02 1.884748549596473850e-36
-1.474747474747474696e+00 -2.000000000000000000e+00 5.154914493737899200e-02 -3.801106574740185234e-02 2.298674794679404362e-35
-1.434343434343434254e+00 -2.000000000000000000e+00 5.254942870390925946e-02 -3.768704294292114093e-02 2.532023090653772593e-34
-1.393939393939394034e+00 -2.000000000000000000e+00 5.355985991100045002e-02 -3.732967683381004792e-02 2.521560471347054866e-33
-1.353535353535353369e+00 -2.000000000000000000e+00 5.457933801264720775e-02 -3.693760760049812075e-02 2.273694433246974103e-32
-1.313131313131313149e+00 -2.000000000000000000e+00 5.560664487470753231e-02 -3.650948715382727056e-02 1.860896633023260003e-31
-1.272727272727272707e+00 -2.000000000000000000e+00 5.664044023833805785e-02 -3.604398812605935642e-02 1.387902422284107341e-30
-1.232323232323232265e+00 -2.000000000000000000e+00 5.767925772779811805e-02 -3.553981374720151937e-02 9.488238135327077155e-30
-1.191919191919191823e+00 -2.000000000000000000e+00 5.872150152887637559e-02 -3.499570860489404495e-02 5.991222926164057707e-29
-1.151515151515151381e+00 -2.000000000000000000e+00 5.976544387278397152e-02 -3.441047027066216485e-02 3.523275246554319141e-28
-1.111111111111111160e+00 -2.000000000000000000e+00 6.080922346750491925e-02 -3.378296175749468527e-02 1.942597193147570663e-27
-1.070707070707070496e+00 -2.000000000000000000e+00 6.185084502373291299e-02 -3.311212475352266760e-02 1.006724768771212133e-26
-1.030303030303030276e+00 -2.000000000000000000e+00 6.288818002514023897e-02 -3.239699355414148163e-02 4.889367869072981938e-26
-9.898989898989898339e-01 -2.000000000000000000e+00 6.391896889228435019e-02 -3.163670959048991288e-02 2.209454588096963913e-25
-9.494949494949493918e-01 -2.000000000000000000e+00 6.494082468531611751e-02 -3.083053642611842393e-02 9.212200362146395292e-25
-9.090909090909089496e-01 -2.000000000000000000e+00 6.595123848234629715e-02 -2.997787506642483890e-02 3.521676751516494021e-24
-8.686868686868685074e-01 -2.000000000000000000e+00 6.694758655724877827e-02 -2.907827939765793637e-02 1.232130189754758894e-23
-8.282828282828282873e-01 -2.000000000000000000e+00 6.792713946250221457e-02 -2.813147154473799247e-02 3.960993505574452034e-23
-7.878787878787878451e-01 -2.000000000000000000e+00 6.888707309897720843e-02 -2.713735691076465256e-02 1.181528107613997841e-22
-7.474747474747474030e-01 -2.000000000000000000e+00 6.982448182530791303e-02 -2.609603863689411232e-02 3.316295321490721039e-22
-7.070707070707069608e-01 -2.000000000000000000e+00 7.073639362461717206e-02 -2.500783120043812216e-02 8.886754058698623166e-22
-6.666666666666665186e-01 -2.000000000000000000e+00 7.161978730615832511e-02 -2.387327285278044095e-02 2.297742984948567879e-21
-6.262626262626260765e-01 -2.000000000000000000e+00 7.247161167452308150e-02 -2.269313658825049262e-02 5.755525569675669992e-21
-5.858585858585856343e-01 -2.000000000000000000e+00 7.328880655011930922e-02 -2.146843933166362253e-02 1.394558033422780916e-20
-5.454545454545454142e-01 -2.000000000000000000e+00 7.406832547289680935e-02 -2.020044903691806809e-02 3.253806329919498095e-20
-5.050505050505049720e-01 -2.000000000000000000e+00 7.480715986811335705e-02 -1.889068940276877537e-02 7.265353521438489940e-20
-4.646464646464645298e-01 -2.000000000000000000e+00 7.550236439998742055e-02 -1.754094193535431570e-02 1.540109829631228726e-19
-4.242424242424240877e-01 -2.000000000000000000e+00 7.615108318827640277e-02 -1.615324512057668416e-02 3.069606237755740482e-19
-3.838383838383836455e-01 -2.000000000000000000e+00 7.675057651617005205e-02 -1.472989051301233469e-02 5.696436214528486331e-19
