3.851943910121917725e-01 -9.846997857093811035e-01 3.173582815811648583e-13 2.532599680125713348e-02
4.287366867065429688e-01 -9.648993015289306641e-01 6.251936902207377855e-13 2.529701590538024902e-02
4.706614613533020020e-01 -9.457761645317077637e-01 2.981590397754113608e-13 2.526143379509449005e-02
5.110729336738586426e-01 -9.275360703468322754e-01 4.234469220577852244e-13 2.533745579421520233e-02
2.285919934511184692e-01 -1.030705213546752930e+00 5.289206437197532806e-14 2.524583041667938232e-02
3.259575068950653076e-01 -9.879384636878967285e-01 7.230884185686903276e-13 2.514734119176864624e-02
3.491581976413726807e-01 -9.772341251373291016e-01 8.298415665568270594e-13 2.512252703309059143e-02
3.718995749950408936e-01 -9.665904641151428223e-01 5.669345201630981990e-13 2.509782649576663971e-02
3.941851258277893066e-01 -9.560415744781494141e-01 9.773730219250764684e-13 2.510635368525981903e-02
4.160205721855163574e-01 -9.456220865249633789e-01 7.996873562648998401e-13 2.506449073553085327e-02
4.374153614044189453e-01 -9.353612661361694336e-01 1.500319399966310030e-12 2.503234334290027618e-02
4.583801925182342529e-01 -9.252921938896179199e-01 7.723982586339828149e-13 2.502112090587615967e-02
4.789297282695770264e-01 -9.154401421546936035e-01 8.349323836476241212e-13 2.502108179032802582e-02
4.990793764591217041e-01 -9.058336019515991211e-01 6.290625030429264353e-13 2.508920058608055115e-02
5.188473463058471680e-01 -8.964963555335998535e-01 5.945857955297340069e-13 2.510886266827583313e-02
5.382532477378845215e-01 -8.874508738517761230e-01 8.199090278243614804e-13 2.510267123579978943e-02
5.573182702064514160e-01 -8.787176012992858887e-01 5.633462446530401735e-13 2.507738582789897919e-02
5.945150852203369141e-01 -8.622491955757141113e-01 9.283112473168486645e-13 2.511668577790260315e-02
6.306259036064147949e-01 -8.471951484680175781e-01 7.488376780641348152e-13 2.513423375785350800e-02
1.601997613906860352e-01 -1.037808775901794434e+00 1.679207310310501522e-13 2.519517019391059875e-02
1.866199970245361328e-01 -1.027094841003417969e+00 8.190600975233053305e-13 2.515788935124874115e-02
2.126064002513885498e-01 -1.016205668449401855e+00 1.735913496281327184e-12 2.507194131612777710e-02
2.381426244974136353e-01 -1.005170941352844238e+00 7.809190035075463943e-13 2.505330368876457214e-02
2.632142007350921631e-01 -9.940281510353088379e-01 6.008473883364895407e-13 2.500863559544086456e-02
