# Desired CR, Actual CR, SR, L2, Linf, circ_error
1.000000000000000021e-03 0.000000000000000000e+00 inf 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00
1.000000000000000021e-02 0.000000000000000000e+00 inf 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00
1.000000000000000056e-01 2.684999999999999887e-02 6.102781976973534306e+00 8.128802722825377580e-02 1.117021583097332210e-01 -5.814341452747839867e-09
2.000000000000000111e-01 7.832500000000000573e-02 3.573138070643224751e+00 1.365882554977779044e-02 2.093230920485650987e-02 -4.204125381157552965e-09
2.999999999999999889e-01 1.105499999999999955e-01 3.007603811586847531e+00 6.760902132617974819e-03 1.055240256800391019e-02 -4.130562336612797480e-09
4.000000000000000222e-01 1.424999999999999878e-01 2.649064714130087594e+00 4.025438528030787604e-03 6.346620225114116449e-03 -4.078155146913786666e-09
5.000000000000000000e-01 1.741999999999999937e-01 2.395939925913801005e+00 2.668464710958714375e-03 4.234233196893311992e-03 -4.018674726324888979e-09
5.999999999999999778e-01 2.060500000000000109e-01 2.202995908544723047e+00 1.897924467060334471e-03 3.025026356645837099e-03 -3.916654223168336557e-09
6.999999999999999556e-01 3.043750000000000067e-01 1.812573017717774793e+00 7.051864601412053107e-04 1.175045029595224487e-03 -5.133544145330404262e-09
8.000000000000000444e-01 3.356750000000000012e-01 1.725998846774255746e+00 5.029286612526647458e-04 8.441628169498999537e-04 -5.055387886088169580e-09
9.000000000000000222e-01 3.668250000000000122e-01 1.651089200997031270e+00 3.713699931504342079e-04 6.266363130473444169e-04 -5.343730791196321661e-09
9.499999999999999556e-01 3.825500000000000012e-01 1.616798497257634359e+00 3.226142991841597987e-04 5.459133179630841146e-04 4.085694893518621029e-09
9.899999999999999911e-01 3.958749999999999769e-01 1.589355180406606616e+00 2.896023706173750292e-04 4.906781737863700945e-04 1.988246678408245316e-09
9.989999999999999991e-01 3.983499999999999819e-01 1.584410052752430520e+00 2.828076143128685233e-04 4.794295453683455020e-04 -1.292468088109899327e-08
